date,headline,body,ticker,sentiment_hint
2023-09-26,Amazon,"Amazon.com Inc.’s (AMZN) shares gained 1.7% after the company decided to invest $ 4 billion in AI startup Anthropic.
Alcoa Corp.’s (AA) shares plunged 6.1% after the company announced that its executive vice president William Oplinger would succeed Roy Harvey as the CEO and president.
Shares of Williams-Sonoma Inc. (WSM) soared 11.6% after an investment firm Green Equity Investors acquired a 5% in the company.
Shares of The Charles Schwab Corp. (SCHW) rose 0.4% after the company lowered fees on two fixed-income funds.
7 Best Stocks for the Next 30 Days
Just released: Experts distill 7 elite stocks from the current list of 220 Zacks Rank #1 Strong Buys. They deem these tickers ""Most Likely for Early Price Pops.""
Since 1988, the full list has beaten the market more than 2X over with an average gain of +24.3% per year. So be sure to give these hand-picked 7 your immediate attention. 
See them now >>
Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report
Amazon.com, Inc. (AMZN) : Free Stock Analysis Report
Alcoa (AA) : Free Stock Analysis Report
The Charles Schwab Corporation (SCHW) : Free Stock Analysis Report
Williams-Sonoma, Inc. (WSM) : Free Stock Analysis Report
To read this article on Zacks.com click here.
Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-09-28,"Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the November","Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the November 10th expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the AA options chain for the new November 10th contracts and identified one put and one call contract of particular interest.
The put contract at the $26.00 strike price has a current bid of $1.25. If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $26.00, but will also collect the premium, putting the cost basis of the shares at $24.75 (before broker commissions). To an investor already interested in purchasing shares of AA, that could represent an attractive alternative to paying $27.60/share today.
Because the $26.00 strike represents an approximate 6% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless. The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%. Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract. Should the contract expire worthless, the premium would represent a 4.81% return on the cash commitment, or 40.77% annualized — at Stock Options Channel we call this the YieldBoost.
Below is a chart showing the trailing twelve month trading history for Alcoa Corporation, and highlighting in green where the $26.00 strike is located relative to that history:
Turning to the calls side of the option chain, the call contract at the $28.00 strike price has a current bid of $1.82. If an investor was to purchase shares of AA stock at the current price level of $27.60/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $28.00. Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 8.04% if the stock gets called away at the November 10th expiration (before broker commissions). Of course, a lot of upside could potentially be left on the table if AA shares really soar, which is why looking at the trailing twelve month trading history for Alcoa Corporation, as well as studying the business fundamentals becomes important. Below is a chart showing AA's trailing twelve month trading history, with the $28.00 strike highlighted in red:
Considering the fact that the $28.00 strike represents an approximate 1% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected. The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%. On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted). Should the covered call contract expire worthless, the premium would represent a 6.59% boost of extra return to the investor, or 55.92% annualized, which we refer to as the YieldBoost.
Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 251 trading day closing values as well as today's price of $27.60) to be 55%. For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.
Top YieldBoost Calls of the S&P 500 »
Also see:
 Institutional Holders of MPAA
 YCS shares outstanding history
 Institutional Holders of COMT
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-04,Alcoa (AA) closed the most recent trading day at $27,"Alcoa (AA) closed the most recent trading day at $27.16, moving -1.77% from the previous trading session. The stock's performance was behind the S&P 500's daily gain of 0.81%. Meanwhile, the Dow experienced a rise of 0.39%, and the technology-dominated Nasdaq saw an increase of 1.35%.
The bauxite, alumina and aluminum products company's stock has dropped by 8.72% in the past month, falling short of the Industrial Products sector's loss of 8.12% and the S&P 500's loss of 6.19%.
The upcoming earnings release of Alcoa will be of great interest to investors. The company's earnings report is expected on October 18, 2023. In that report, analysts expect Alcoa to post earnings of -$1.04 per share. This would mark a year-over-year decline of 215.15%. In the meantime, our current consensus estimate forecasts the revenue to be $2.59 billion, indicating a 9% decline compared to the corresponding quarter of the prior year.
For the annual period, the Zacks Consensus Estimates anticipate earnings of -$1.56 per share and a revenue of $10.62 billion, signifying shifts of -132.3% and -14.74%, respectively, from the last year.
Investors should also note any recent changes to analyst estimates for Alcoa. Such recent modifications usually signify the changing landscape of near-term business trends. Hence, positive alterations in estimates signify analyst optimism regarding the company's business and profitability.
Empirical research indicates that these revisions in estimates have a direct correlation with impending stock price performance. To exploit this, we've formed the Zacks Rank, a quantitative model that includes these estimate changes and presents a viable rating system.
The Zacks Rank system, running from #1 (Strong Buy) to #5 (Strong Sell), holds an admirable track record of superior performance, independently audited, with #1 stocks contributing an average annual return of +25% since 1988. Over the past month, the Zacks Consensus EPS estimate has shifted 25% downward. Alcoa is currently a Zacks Rank #3 (Hold).
The Metal Products - Distribution industry is part of the Industrial Products sector. At present, this industry carries a Zacks Industry Rank of 106, placing it within the top 43% of over 250 industries.
The Zacks Industry Rank gauges the strength of our individual industry groups by measuring the average Zacks Rank of the individual stocks within the groups. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1.
You can find more information on all of these metrics, and much more, on Zacks.com.
4 Oil Stocks with Massive Upsides
Global demand for oil is through the roof... and oil producers are struggling to keep up. So even though oil prices are well off their recent highs, you can expect big profits from the companies that supply the world with ""black gold."" 
Zacks Investment Research has just released an urgent special report to help you bank on this trend. 
In Oil Market on Fire, you'll discover 4 unexpected oil and gas stocks positioned for big gains in the coming weeks and months. You don't want to miss these recommendations. 
Download your free report now to see them.
Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report
Alcoa (AA) : Free Stock Analysis Report
To read this article on Zacks.com click here.
Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-05,"Fintel reports that on October 4, 2023, Jefferies maintained coverage of Alcoa (NYSE:AA) with a Buy ","Fintel reports that on October 4, 2023, Jefferies maintained coverage of Alcoa (NYSE:AA) with a Buy recommendation.
Analyst Price Forecast Suggests 39.56% Upside
As of October 5, 2023, the average one-year price target for Alcoa is 37.90. The forecasts range from a low of 25.25 to a high of $57.75. The average price target represents an increase of 39.56% from its latest reported closing price of 27.16.
See our leaderboard of companies with the largest price target upside.
The projected annual revenue for Alcoa is 12,227MM, an increase of 12.50%. The projected annual non-GAAP EPS is 3.60.
For more in-depth coverage of Alcoa, view the free, crowd-sourced company research report on Finpedia.
Alcoa Declares $0.10 Dividend
On July 27, 2023 the company declared a regular quarterly dividend of $0.10 per share ($0.40 annualized). Shareholders of record as of August 8, 2023 received the payment on August 24, 2023. Previously, the company paid $0.10 per share.
At the current share price of $27.16 / share, the stock's dividend yield is 1.47%.
Looking back five years and taking a sample every week, the average dividend yield has been 1.66%, the lowest has been 0.43%, and the highest has been 7.05%. The standard deviation of yields is 1.15 (n=236).
The current dividend yield is 0.17 standard deviations below the historical average.
Additionally, the company's dividend payout ratio is -0.06. The payout ratio tells us how much of a company's income is paid out in dividends. A payout ratio of one (1.0) means 100% of the company's income is paid in a dividend. A payout ratio greater than one means the company is dipping into savings in order to maintain its dividend - not a healthy situation. Companies with few growth prospects are expected to pay out most of their income in dividends, which typically means a payout ratio between 0.5 and 1.0. Companies with good growth prospects are expected to retain some earnings in order to invest in those growth prospects, which translates to a payout ratio of zero to 0.5.
The company's 3-Year dividend growth rate is -0.20%.
What is the Fund Sentiment?
There are 893 funds or institutions reporting positions in Alcoa. This is a decrease of 78 owner(s) or 8.03% in the last quarter. Average portfolio weight of all funds dedicated to AA is 0.17%, a decrease of 21.75%. Total shares owned by institutions decreased in the last three months by 3.03% to 164,856K shares.
The put/call ratio of AA is 1.29, indicating a bearish outlook.
What are Other Shareholders Doing?
Bank of New York Mellon holds 7,536K shares representing 4.22% ownership of the company. In it's prior filing, the firm reported owning 10,299K shares, representing a decrease of 36.67%. The firm decreased its portfolio allocation in AA by 46.57% over the last quarter.
VTSMX - Vanguard Total Stock Market Index Fund Investor Shares holds 5,574K shares representing 3.12% ownership of the company. In it's prior filing, the firm reported owning 5,536K shares, representing an increase of 0.67%. The firm decreased its portfolio allocation in AA by 25.95% over the last quarter.
IJH - iShares Core S&P Mid-Cap ETF holds 5,412K shares representing 3.03% ownership of the company. In it's prior filing, the firm reported owning 5,460K shares, representing a decrease of 0.88%. The firm decreased its portfolio allocation in AA by 24.30% over the last quarter.
NAESX - Vanguard Small-Cap Index Fund Investor Shares holds 4,606K shares representing 2.58% ownership of the company. In it's prior filing, the firm reported owning 4,668K shares, representing a decrease of 1.35%. The firm decreased its portfolio allocation in AA by 25.16% over the last quarter.
Theleme Partners LLP holds 4,247K shares representing 2.38% ownership of the company. No change in the last quarter.
Alcoa Background Information
(This description is provided by the company.)
Alcoa is a global industry leader in bauxite, alumina, and aluminum products, and is built on a foundation of strong values and operating excellence dating back more than 130 years to the world-changing discovery that made aluminum an affordable and vital part of modern life. Since developing the aluminum industry, and throughout our history, our talented Alcoans have followed on with breakthrough innovations and best practices that have led to efficiency, safety, sustainability, and stronger communities wherever we operate.
Fintel is one of the most comprehensive investing research platforms available to individual investors, traders, financial advisors, and small hedge funds.
Our data covers the world, and includes fundamentals, analyst reports, ownership data and fund sentiment, options sentiment, insider trading, options flow, unusual options trades, and much more. Additionally, our exclusive stock picks are powered by advanced, backtested quantitative models for improved profits.
Click to Learn More
This story originally appeared on Fintel.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-06,"Looking at options trading activity among components of the Russell 3000 index, there is noteworthy ","Looking at options trading activity among components of the Russell 3000 index, there is noteworthy activity today in SP Plus Corp (Symbol: SP), where a total volume of 1,429 contracts has been traded thus far today, a contract volume which is representative of approximately 142,900 underlying shares (given that every 1 contract represents 100 underlying shares). That number works out to 45% of SP's average daily trading volume over the past month, of 317,600 shares. Particularly high volume was seen for the $50 strike put option expiring October 20, 2023, with 414 contracts trading so far today, representing approximately 41,400 underlying shares of SP. Below is a chart showing SP's trailing twelve month trading history, with the $50 strike highlighted in orange:
Twilio Inc (Symbol: TWLO) options are showing a volume of 9,407 contracts thus far today. That number of contracts represents approximately 940,700 underlying shares, working out to a sizeable 44.9% of TWLO's average daily trading volume over the past month, of 2.1 million shares. Especially high volume was seen for the $56 strike call option expiring October 06, 2023, with 629 contracts trading so far today, representing approximately 62,900 underlying shares of TWLO. Below is a chart showing TWLO's trailing twelve month trading history, with the $56 strike highlighted in orange:
And Alcoa Corporation (Symbol: AA) options are showing a volume of 25,714 contracts thus far today. That number of contracts represents approximately 2.6 million underlying shares, working out to a sizeable 43.7% of AA's average daily trading volume over the past month, of 5.9 million shares. Particularly high volume was seen for the $25 strike call option expiring October 20, 2023, with 4,440 contracts trading so far today, representing approximately 444,000 underlying shares of AA. Below is a chart showing AA's trailing twelve month trading history, with the $25 strike highlighted in orange:
For the various different available expirations for SP options, TWLO options, or AA options, visit StockOptionsChannel.com.
Today's Most Active Call & Put Options of the S&P 500 »
Also see:
 Financial Dividend Stock List
 FCPT shares outstanding history
 Funds Holding GBTG
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-11,AZZ Inc,"AZZ Inc. AZZ reported second-quarter fiscal 2024 (ended Aug 31, 2023) adjusted earnings of $1.27 per share, which surpassed the Zacks Consensus Estimate of 82 cents by 54.9%. The bottom line also increased 5% from the year-ago quarter’s earnings.

The company’s GAAP earnings per share from continuing operations in the reported quarter was 97 cents, up 4.3% from the prior-year quarter.
Total Sales
Its total sales amounted to $398.5 million, surpassing the Zacks Consensus Estimate of $377 million by 5.7%. The top line was, however, down 2% from the prior-year quarter.
AZZ Inc. Price, Consensus and EPS Surprise
AZZ Inc. price-consensus-eps-surprise-chart | AZZ Inc. Quote
Segment Performance
Metal Coating: Sales from the segment increased 2.4% to $169.8 million from $165.8 million in the prior-year quarter. The year-over-year improvement was due to higher volume and increased selling price.  

Precoat Metal: The segment generated sales of $228.7 million in the reported quarter, down 5% from the prior-year quarter. The segment’s fall in sales can be attributed to lower volume in HVAC, transportation, and certain construction end markets.
Highlights of the Release
The operating income in the fiscal second quarter was down 4.9% year over year to $61 million.

AZZ incurred interest expenses of $27.8 million, down 1.3% from the year-ago period.
Financial Position
As of Aug 31, 2023, the company had cash and cash equivalents of $2.1 million compared with $2.8 million as of Feb 28, 2023.

Total capital expenditure in the reported quarter was $25.7 million, an increase from $15.2 million in the year-ago quarter.

The net cash provided by operating activities was $118.3 million, an increase from $91.5 million as of Feb 28, 2023.

The company’s long-term debt in the reported quarter was $1 billion compared with $1.06 billion as of Feb 28, 2023.

The company returned $7.9 million to its shareholders as dividends during the fiscal second quarter.
Zacks Rank
AZZ currently has a Zacks Rank #3 (Hold). You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here.
Upcoming Sector Releases
Alcoa Corporation AA is scheduled to announce third-quarter 2023 results on Oct 18 after market close. The Zacks Consensus Estimate for third-quarter 2023 loss is pegged at $1.04 per share.

AA’s long-term (three to five years) earnings growth is projected at 11.2%.

A. O. Smith Corporation AOS is scheduled to announce third-quarter 2023 results on Oct 26 before the market opens. The Zacks Consensus Estimate for third-quarter 2023 earnings is pegged at 77 cents per share.

AOS’ long-term earnings growth is projected at 9%. The company delivered an average earnings surprise of 10.48% in the last four quarters.

Emerson Electric Co. EMR is expected to announce third-quarter 2023 results on Oct 30. The Zacks Consensus Estimate for third-quarter 2023 earnings is pegged at $1.30 per share.

EMR’s long-term earnings growth is projected at 10.5%. The company delivered an average earnings surprise of 7.36% in the last four quarters.
7 Best Stocks for the Next 30 Days
Just released: Experts distill 7 elite stocks from the current list of 220 Zacks Rank #1 Strong Buys. They deem these tickers ""Most Likely for Early Price Pops.""
Since 1988, the full list has beaten the market more than 2X over with an average gain of +24.3% per year. So be sure to give these hand-picked 7 your immediate attention. 
See them now >>
Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report
Emerson Electric Co. (EMR) : Free Stock Analysis Report
Alcoa (AA) : Free Stock Analysis Report
A. O. Smith Corporation (AOS) : Free Stock Analysis Report
AZZ Inc. (AZZ) : Free Stock Analysis Report
To read this article on Zacks.com click here.
Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-11,The market expects Alcoa (AA) to deliver a year-over-year decline in earnings on lower revenues when,"The market expects Alcoa (AA) to deliver a year-over-year decline in earnings on lower revenues when it reports results for the quarter ended September 2023. This widely-known consensus outlook is important in assessing the company's earnings picture, but a powerful factor that might influence its near-term stock price is how the actual results compare to these estimates.
The earnings report, which is expected to be released on October 18, 2023, might help the stock move higher if these key numbers are better than expectations. On the other hand, if they miss, the stock may move lower.
While management's discussion of business conditions on theearnings callwill mostly determine the sustainability of the immediate price change and future earnings expectations, it's worth having a handicapping insight into the odds of a positive EPS surprise.
Zacks Consensus Estimate
This bauxite, alumina and aluminum products company is expected to post quarterly loss of $1.04 per share in its upcoming report, which represents a year-over-year change of -215.2%.
Revenues are expected to be $2.59 billion, down 9% from the year-ago quarter.
Estimate Revisions Trend
The consensus EPS estimate for the quarter has been revised 9.62% higher over the last 30 days to the current level. This is essentially a reflection of how the covering analysts have collectively reassessed their initial estimates over this period.
Investors should keep in mind that an aggregate change may not always reflect the direction of estimate revisions by each of the covering analysts.
Earnings Whisper
Estimate revisions ahead of a company's earnings release offer clues to the business conditions for the period whose results are coming out. Our proprietary surprise prediction model -- the Zacks Earnings ESP (Expected Surprise Prediction) -- has this insight at its core.
The Zacks Earnings ESP compares the Most Accurate Estimate to the Zacks Consensus Estimate for the quarter; the Most Accurate Estimate is a more recent version of the Zacks Consensus EPS estimate. The idea here is that analysts revising their estimates right before an earnings release have the latest information, which could potentially be more accurate than what they and others contributing to the consensus had predicted earlier.
Thus, a positive or negative Earnings ESP reading theoretically indicates the likely deviation of the actual earnings from the consensus estimate. However, the model's predictive power is significant for positive ESP readings only.
A positive Earnings ESP is a strong predictor of an earnings beat, particularly when combined with a Zacks Rank #1 (Strong Buy), 2 (Buy) or 3 (Hold). Our research shows that stocks with this combination produce a positive surprise nearly 70% of the time, and a solid Zacks Rank actually increases the predictive power of Earnings ESP.
Please note that a negative Earnings ESP reading is not indicative of an earnings miss. Our research shows that it is difficult to predict an earnings beat with any degree of confidence for stocks with negative Earnings ESP readings and/or Zacks Rank of 4 (Sell) or 5 (Strong Sell).
How Have the Numbers Shaped Up for Alcoa?
For Alcoa, the Most Accurate Estimate is lower than the Zacks Consensus Estimate, suggesting that analysts have recently become bearish on the company's earnings prospects. This has resulted in an Earnings ESP of -5.29%.
On the other hand, the stock currently carries a Zacks Rank of #3.
So, this combination makes it difficult to conclusively predict that Alcoa will beat the consensus EPS estimate.
Does Earnings Surprise History Hold Any Clue?
Analysts often consider to what extent a company has been able to match consensus estimates in the past while calculating their estimates for its future earnings. So, it's worth taking a look at the surprise history for gauging its influence on the upcoming number.
For the last reported quarter, it was expected that Alcoa would post a loss of $0.59 per share when it actually produced a loss of $0.35, delivering a surprise of +40.68%.
Over the last four quarters, the company has beaten consensus EPS estimates two times.
Bottom Line
An earnings beat or miss may not be the sole basis for a stock moving higher or lower. Many stocks end up losing ground despite an earnings beat due to other factors that disappoint investors. Similarly, unforeseen catalysts help a number of stocks gain despite an earnings miss.
That said, betting on stocks that are expected to beat earnings expectations does increase the odds of success. This is why it's worth checking a company's Earnings ESP and Zacks Rank ahead of its quarterly release. Make sure to utilize our Earnings ESP Filter to uncover the best stocks to buy or sell before they've reported.
Alcoa doesn't appear a compelling earnings-beat candidate. However, investors should pay attention to other factors too for betting on this stock or staying away from it ahead of its earnings release.
Stay on top of upcoming earnings announcements with the Zacks Earnings Calendar.
7 Best Stocks for the Next 30 Days
Just released: Experts distill 7 elite stocks from the current list of 220 Zacks Rank #1 Strong Buys. They deem these tickers ""Most Likely for Early Price Pops.""
Since 1988, the full list has beaten the market more than 2X over with an average gain of +24.3% per year. So be sure to give these hand-picked 7 your immediate attention. 
See them now >>
Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report
Alcoa (AA) : Free Stock Analysis Report
To read this article on Zacks.com click here.
Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-11,"Alcoa (NYSE:AA) is expected to publish its Q3 2023 results around October 18, reporting on a quarter","Alcoa (NYSE:AA) is expected to publish its Q3 2023 results around October 18, reporting on a quarter that saw aluminum prices trend lower. We expect the company’s revenues to come in at about $2.63 billion, marginally ahead of the consensus estimates of $2.59 billion. While this would mark a 2% decline sequentially, it would translate into a year-over-year decline of around 12%. We estimate that the company will post a net loss of about -$0.90 per share, slightly better than the consensus, although this would mark a decline from last year. So what are some of the trends that are likely to drive Alcoa’s results? See our interactive dashboard analysis on Alcoa Earnings Preview for more details on how AA’s revenues and earnings are likely to trend for the quarter.
We note that AA stock has had a Sharpe Ratio of 0.2 since early 2017, which is lower than 0.5 for the S&P 500 Index over the same period. This compares with the Sharpe of 1.2 for the Trefis Reinforced Value portfolio. Sharpe is a measure of return per unit of risk, and high-performance portfolios can provide the best of both worlds.
Aluminum prices have been weak over the last few months, amid improving supply trends, particularly in China, driven by more relaxed power restrictions and new capacity coming online. Moreover, there have been concerns about the real estate market in China, leading to slower demand from the construction sector. That said, the country could be seeing higher investment in the electrical grid and vehicle production. Moreover, orders from the automotive market, particularly in Europe and North America, are likely strong as the semiconductor shortage eased, helping production. While aluminum prices stood at about $2,400 in early April, they have declined since then to about $2,200 per ton currently. This is likely to impact the company’s revenues for the quarter. Separately, Alcoa has seen some delays in getting approvals for bauxite mining in Australia and this has resulted in the company mining for lower bauxite grades from previously approved areas as of Q2. This could also impact results to an extent, as production costs for these grades will be higher. However, the company could see production costs ease a bit for alumina and aluminum as prices for certain inputs such as caustic soda, and calcined petroleum coke ease.
Overall, we still remain positive on AA stock despite the year-over-year decline in the company’s performance. Alcoa stock remains down almost 40% year-to-date and this could be a compelling entry point. Rising investments in the renewable energy sector including electric vehicles, charging infrastructure, and solar and wind power plants remain secular drivers for aluminum demand. We think that Alcoa has an edge over other aluminum producers given its strong balance sheet and also due to the fact that its facilities are based mainly in the U.S., resulting in lower energy costs compared to European rivals. We value AA stock at $39 per share, which is well ahead of the current market price of about $29. See our analysis of Alcoa valuation for a closer look at what’s driving our price estimate for Alcoa and how Alcoa’s valuation compares with peers. Also, see our analysis of Alcoa Revenue for more details on how Alcoa’s revenues are expected to trend.
 Returns Oct 2023
MTD [1] 2023
YTD [1] 2017-23
Total [2]
 AA Return -7% -40% -2%
 S&P 500 Return -1% 11% 90%
 Trefis Reinforced Value Portfolio -3% 20% 514%
[1] Month-to-date and year-to-date as of 10/5/2023
[2] Cumulative total returns since the end of 2016
Invest with Trefis Market Beating Portfolios
See all Trefis Price Estimates
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-12,"Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the December","Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the December 1st expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the AA options chain for the new December 1st contracts and identified one put and one call contract of particular interest.
The put contract at the $27.00 strike price has a current bid of $1.90. If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $27.00, but will also collect the premium, putting the cost basis of the shares at $25.10 (before broker commissions). To an investor already interested in purchasing shares of AA, that could represent an attractive alternative to paying $27.20/share today.
Because the $27.00 strike represents an approximate 1% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless. The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%. Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract. Should the contract expire worthless, the premium would represent a 7.04% return on the cash commitment, or 51.33% annualized — at Stock Options Channel we call this the YieldBoost.
Below is a chart showing the trailing twelve month trading history for Alcoa Corporation, and highlighting in green where the $27.00 strike is located relative to that history:
Turning to the calls side of the option chain, the call contract at the $28.00 strike price has a current bid of $1.73. If an investor was to purchase shares of AA stock at the current price level of $27.20/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $28.00. Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 9.30% if the stock gets called away at the December 1st expiration (before broker commissions). Of course, a lot of upside could potentially be left on the table if AA shares really soar, which is why looking at the trailing twelve month trading history for Alcoa Corporation, as well as studying the business fundamentals becomes important. Below is a chart showing AA's trailing twelve month trading history, with the $28.00 strike highlighted in red:
Considering the fact that the $28.00 strike represents an approximate 3% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected. The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%. On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted). Should the covered call contract expire worthless, the premium would represent a 6.36% boost of extra return to the investor, or 46.39% annualized, which we refer to as the YieldBoost.
Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 251 trading day closing values as well as today's price of $27.20) to be 53%. For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.
Top YieldBoost Calls of the S&P 500 »
Also see:
 ARKO Videos
 Funds Holding MCS
 GCAP Split History
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
2023-10-13,Alcoa (AA) ended the recent trading session at $26,"Alcoa (AA) ended the recent trading session at $26.58, demonstrating a -1.19% swing from the preceding day's closing price. The stock's performance was behind the S&P 500's daily loss of 0.5%. At the same time, the Dow added 0.12%, and the tech-heavy Nasdaq lost 1.23%.
Shares of the bauxite, alumina and aluminum products company witnessed a loss of 10.9% over the previous month, trailing the performance of the Industrial Products sector with its loss of 2% and the S&P 500's loss of 2.4%.
The investment community will be paying close attention to the earnings performance of Alcoa in its upcoming release. The company is slated to reveal its earnings on October 18, 2023. In that report, analysts expect Alcoa to post earnings of -$1.13 per share. This would mark a year-over-year decline of 242.42%. Our most recent consensus estimate is calling for quarterly revenue of $2.59 billion, down 9.11% from the year-ago period.
Regarding the entire year, the Zacks Consensus Estimates forecast earnings of -$1.79 per share and revenue of $10.68 billion, indicating changes of -137.06% and -14.21%, respectively, compared to the previous year.
It's also important for investors to be aware of any recent modifications to analyst estimates for Alcoa. Recent revisions tend to reflect the latest near-term business trends. Hence, positive alterations in estimates signify analyst optimism regarding the company's business and profitability.
Research indicates that these estimate revisions are directly correlated with near-term share price momentum. To utilize this, we have created the Zacks Rank, a proprietary model that integrates these estimate changes and provides a functional rating system.
The Zacks Rank system ranges from #1 (Strong Buy) to #5 (Strong Sell). It has a remarkable, outside-audited track record of success, with #1 stocks delivering an average annual return of +25% since 1988. Within the past 30 days, our consensus EPS projection has moved 27.27% lower. Alcoa presently features a Zacks Rank of #3 (Hold).
The Metal Products - Distribution industry is part of the Industrial Products sector. At present, this industry carries a Zacks Industry Rank of 102, placing it within the top 41% of over 250 industries.
The Zacks Industry Rank assesses the strength of our separate industry groups by calculating the average Zacks Rank of the individual stocks contained within the groups. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1.
Make sure to utilize Zacks.com to follow all of these stock-moving metrics, and more, in the coming trading sessions.
Zacks Names ""Single Best Pick to Double""
From thousands of stocks, 5 Zacks experts each have chosen their favorite to skyrocket +100% or more in months to come. From those 5, Director of Research Sheraz Mian hand-picks one to have the most explosive upside of all.
It’s a little-known chemical company that’s up 65% over last year, yet still dirt cheap. With unrelenting demand, soaring 2022 earnings estimates, and $1.5 billion for repurchasing shares, retail investors could jump in at any time.
This company could rival or surpass other recent Zacks’ Stocks Set to Double like Boston Beer Company which shot up +143.0% in little more than 9 months and NVIDIA which boomed +175.9% in one year.
Free: See Our Top Stock and 4 Runners Up >>
Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report
Alcoa (AA) : Free Stock Analysis Report
To read this article on Zacks.com click here.
Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",AAPL,neutral
